country,date,life_expectancy,pollution,income_inequality,wealth_inequality,GDP,GDP_per_capita,GDP_PPP,global_carbon_budget,greenhouse_gas_emissions,child_mortality,renewable_electricity_capacity,GNI,GNI_per_capita,GNI_PPP,inflation,current_account_pct_GDP,R&D_expenditure_pct_GDP,government_expenditure_pct_GDP,education_pct_government_expenditure,health_pct_government_expenditure,government_effectiveness,income_tax,hours_to_file_taxes,rural_living_pct_popoluation,interest_rates,migration,labour_participation,political_stability,trade_transport_quality,forest_area,forest_depletion_pct_GNI,literacy_rate,alcohol_use_disorders,drug_use,body_mass_index,mental_health,pedestrian_road_injuries,bullying_victimisation,unsafe_water,Unemployment
United States,2020 QR:2,0.0,-1.1,-1.0,-0.3999999999999999,0.3999999999999999,0.3999999999999999,0.3999999999999999,1.7000000000000002,1.7000000000000002,-5.0,1.0,0.3999999999999999,0.3999999999999999,0.3999999999999999,1.2000000000000002,1.0,0,0,0,0,1.4000000000000001,0,0,0.0,0,9.6,1.0,0.0,2.2,0,0.6000000000000001,1.0,-2.8000000000000003,-3.0,-4.800000000000001,-4.800000000000001,0,0,-0.6000000000000001,0.0
United States,2020 QR:3,0.0,-1.1,0.6000000000000001,0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,1.7000000000000002,1.7000000000000002,-0.5,0.5,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,1.2000000000000002,1.2000000000000002,0,0,0,0,2.8000000000000003,0,0,0.0,0,19.2,3.0,0.0,1.7000000000000002,0,0.6000000000000001,0.0,-2.8000000000000003,-1.0,-2.8000000000000003,-2.8000000000000003,0,0,-0.6000000000000001,0.0
United States,2021 QR:0,0.5,-0.5,0.0,0.6000000000000001,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,0.5,0.5,0.0,0.5,-0.6000000000000001,-0.6000000000000001,-0.6000000000000001,1.2000000000000002,2.4000000000000004,0,0,0,0,0.0,0,0,0.0,0,1.8,4.0,0.0,0.5,0,0.0,0.0,-1.0000000000000004,-1.4,-3.8000000000000003,-2.6,0,0,-0.6000000000000001,
United States,2025,18.5,-27.0,-6.0,-9.8,-4.5,-0.5,-4.5,39.0,39.0,-6.0,16.0,-4.5,-0.5,-4.5,17.0,27.2,27,0,0,0,14.5,0,0,13.0,0,69.8,18.5,6.0,44.0,16,-2.5999999999999996,20.2,-5.200000000000001,-7.0,-17.200000000000003,-5.200000000000003,0,0,-7.4,0.0
United States,2035,46.5,-57.0,-20.0,-22.0,56.0,76.0,56.0,69.0,69.0,-65.0,37.0,56.0,76.0,56.0,17.0,6.6,57,0,0,0,125.0,0,0,22.0,0,45.0,76.0,10.0,59.0,46,-34.4,40.6,-2.0,-25.8,-39.0,-33.0,0,0,-38.0,0.0
United States,2050,70.0,-47.0,-35.0,-34.0,100.0,120.0,100.0,59.0,59.0,-57.0,43.0,100.0,120.0,100.0,17.0,-45.0,87,0,0,0,150.0,0,0,23.0,0,15.0,96.0,20.0,59.0,46,-35.0,46.0,14.0,-38.0,-68.0,-62.0,0,0,-41.0,0.0
Japan,2019 QR:0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,75,100,25,25,-1.3,5,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.5,0,0,0.0,0.0
Japan,2019 QR:1,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0,0,0,0,-2.6,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.5,0,0,0.0,0.0
Japan,2019 QR:2,0.0,-0.6000000000000001,0.0,0.05,-0.5,-0.5,-0.5,1.1,1.1,-0.5,0.0,-0.5,-0.5,-0.5,0.0,-1.0,0,0,0,0,-3.9,0,0,0.0,0,0.0,0.0,0.0,1.1,0,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0
Japan,2019 QR:3,0.0,-0.6000000000000001,2.5,2.5,-1.5,-1.5,-1.5,1.1,1.1,-0.5,0.5,-1.5,-1.5,-1.5,0.0,-0.5,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,1.6,0,0.6000000000000001,0.0,0.5,0.0,0.0,0.5,0,0,0.0,0.0
Japan,2020 QR:0,0.0,-0.5,2.0,2.0,0.0,0.0,0.0,0.5,0.5,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0,1.8,0.2,0.0,1.0,0,0.0,0.0,1.0,0.5,0.0,2.5,0,0,0.0,0.0
Japan,2020 QR:1,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.5,0.5,-2.5,1.5,0.0,0.0,0.0,1.1,0.2,0,0,0,0,0.0,0,0,0.0,0,3.6,0.4,0.0,1.5,0,0.0,1.0,0.0,-1.0,-1.0,-1.0,0,0,0.0,0.0
Japan,2020 QR:2,0.0,-1.1,-1.0,-0.5,0.5,0.5,0.5,1.6,1.6,-5.0,1.0,0.5,0.5,0.5,1.1,0.9,0,0,0,0,1.3,0,0,0.0,0,9.6,1.0,0.0,2.1,0,0.6000000000000001,1.0,-2.8000000000000003,-3.0,-4.800000000000001,-4.800000000000001,0,0,-0.6000000000000001,0.0
Japan,2020 QR:3,0.0,-1.1,0.5,0.5,-0.5,-0.5,-0.5,1.6,1.6,-0.5,0.5,-0.5,-0.5,-0.5,1.1,1.0,0,0,0,0,2.6,0,0,0.0,0,19.2,3.0,0.0,1.6,0,0.6000000000000001,0.0,-2.8000000000000003,-1.0,-2.8000000000000003,-2.8000000000000003,0,0,-0.6000000000000001,0.0
Japan,2021 QR:0,0.5,-0.5,0.0,0.5,-0.5,-0.5,-0.5,0.5,0.5,0.0,0.5,-0.5,-0.5,-0.5,1.1,2.0,0,0,0,0,0.0,0,0,0.0,0,1.8,4.0,0.0,0.5,0,0.0,0.0,-1.3000000000000003,-1.5,-3.8000000000000003,-2.8000000000000003,0,0,-0.6000000000000001,
Japan,2025,18.5,-27.0,-6.0,-10.0,-2.5,1.5,-2.5,37.0,37.0,-6.0,16.0,-2.5,1.5,-2.5,16.0,23.2,26,0,0,0,14.0,0,0,12.0,0,69.8,18.5,6.0,42.0,16,-2.5999999999999996,20.2,-6.200000000000001,-7.5,-17.200000000000003,-7.200000000000003,0,0,-7.4,0.0
Japan,2035,46.5,-57.0,-20.0,-22.5,58.0,78.0,58.0,67.0,67.0,-65.0,37.0,58.0,78.0,58.0,16.0,5.6,56,0,0,0,125.0,0,0,20.0,0,45.0,76.0,10.0,57.0,46,-34.4,40.6,-4.0,-26.5,-39.0,-34.0,0,0,-38.0,0.0
Japan,2050,70.0,-47.0,-35.0,-35.0,103.0,123.0,103.0,57.0,57.0,-57.0,43.0,103.0,123.0,103.0,16.0,-43.0,86,0,0,0,150.0,0,0,20.0,0,15.0,96.0,20.0,57.0,46,-35.0,46.0,7.0,-40.0,-68.0,-63.0,0,0,-41.0,0.0
